MarketNo,StockID,SourceID,SourceName,RelatedMarketNo,RelatedStockID,RelatedStockProbability
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,0056,0.03333604335784912
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,3028,0.03333134949207306
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,2038,0.03333505988121033
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,1503,0.033330388367176056
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",2,4979,0.03333044424653053
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",2,8255,0.03333039581775665
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,6120,0.03333060443401337
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,2028,0.03332977369427681
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",2,3615,0.03333397954702377
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,4912,0.03333262726664543
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",2,5403,0.033331599086523056
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,6215,0.033331286162137985
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",2,6290,0.033330902457237244
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,1338,0.03333386033773422
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",2,5604,0.0333293117582798
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",2,3289,0.03332933783531189
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",2,2754,0.033330038189888
1,0050,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,0061,0.033332474529743195
1,0051,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,0053,0.03333604335784912
1,0051,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,0052,0.03333943337202072
1,0051,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,2816,0.033329349011182785
1,0051,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,8110,0.03333044424653053
1,0051,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,8201,0.03333062306046486
1,0051,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,0054,0.03334464505314827
1,0051,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,0055,0.033341292291879654
1,0051,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",2,8929,0.033329255878925323
1,0051,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,1533,0.0333302766084671
1,0052,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,1522,0.033331647515296936
1,0052,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",2,1584,0.03333061560988426
1,0052,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",1,1219,0.03332948312163353
1,0052,"opd(-1,-1,1)_UxS","opd(-1,-1,1)_UxS",2,3508,0.03333169221878052
